# id,snap_id,uid,x,y,z,x_pixel,y_pixel,i_sector,M500_msolh,r500_kpch,gas_frac,star_frac,T_kev,Lx_ergs,Y500c,M_sat_M_cD,cshift,vx,vy,vz 
871768,27,797,13564.656,224559.61,88772.117,631,5931,4,5.69053e+13,492.956,0.0610537,0.0443357,1.73877,0.104055,3.7031816,0.0224098,0.022688,-434.577,-172.072,-99.4729 
871591,27,620,144891.78,190765.77,147217.47,6744,7504,5,5.69422e+13,493.051,0.0745029,0.0330863,1.52386,0.128019,3.9614404,0.217222,0.0478862,280.361,263.261,-152.544 
871677,27,706,158877.56,200390.22,99442.188,7395,7056,5,5.72108e+13,493.83,0.0583084,0.0360453,1.63909,0.0849683,3.3399538,0.0827737,0.0236923,30.8885,-48.4411,186.638 
871422,27,451,140030.67,158072.84,85516.461,6517,9026,9,5.7212e+13,493.835,0.0766789,0.0305066,1.76931,0.149586,4.7411894,0.466357,0.0680814,332.593,-132.278,209.754 
871604,27,633,86504.555,170433.36,33954.797,4026,8451,8,5.73032e+13,494.087,0.069125,0.0329873,1.66751,0.116359,4.0305113,0.0694953,0.0448021,-94.85,69.9733,305.2 
871621,27,650,20022.572,150186.2,61006.578,931,9393,8,5.74096e+13,494.389,0.0674703,0.0333013,1.78777,0.111435,4.2204254,0.148308,0.0408397,12.3348,347.368,-158.622 
871603,27,632,250794.44,156357.02,83234.617,11673,9106,10,5.7526e+13,494.741,0.0765629,0.0369775,1.54823,0.149419,4.1499913,0.106428,0.0244718,100.404,237.484,183.719 
871754,27,783,287695.53,119109.55,106661.32,13390,10839,11,5.75646e+13,494.84,0.0728707,0.0303185,1.52996,0.122477,3.9043093,0.0830746,0.0435625,268.147,593.75,235.752 
871633,27,662,112726.05,185445.33,124367.77,5246,7752,5,5.77146e+13,495.267,0.0758085,0.032155,1.44938,0.165665,3.8511719,0.205861,0.0214075,-217.662,386.977,72.9338 
871830,27,859,261740.88,189917.36,51874.117,12182,7544,6,5.77935e+13,495.497,0.0785676,0.0307062,1.60739,0.16759,4.4283781,0.122778,0.049343,108.244,124.832,-123.006 
871851,27,880,56273.191,328257.22,201689.47,2619,1105,0,5.78567e+13,495.674,0.0689682,0.0349084,1.61493,0.12219,3.9070426,0.0808666,0.0461507,-269.361,-3.23172,-56.3812 
871685,27,714,131790.38,246543.73,57459.746,6134,4908,5,5.80994e+13,496.363,0.0635078,0.0318541,1.67487,0.10257,3.7365165,0.0719161,0.0278954,-85.7359,-225.301,214.277 
871499,27,528,139641.3,148382.94,87276.875,6499,9477,9,5.81581e+13,496.532,0.0794159,0.0281605,1.53529,0.140534,4.2844707,0.16683,0.0327908,58.6272,144.075,287.517 
872123,27,1152,58259.348,280274.41,138237.83,2711,3338,0,5.81813e+13,496.598,0.0863337,0.0264396,1.38228,0.217171,4.1940663,0.49035,0.131736,-24.366,-489.486,-90.4181 
871406,27,435,345984.34,236206.42,55945.145,16103,5389,7,5.81959e+13,496.652,0.0866362,0.0263828,1.90176,0.226504,5.7906664,0.835987,0.145734,-157.803,166.145,159.814 
871862,27,891,115056.09,334715.44,303862.09,5355,804,1,5.8226e+13,496.742,0.0538109,0.0363278,1.71342,0.0836953,3.2409709,0.0544287,0.0412621,194.578,133.388,-395.512 
871767,27,796,270012.47,267590.69,203083.59,12567,3928,3,5.82956e+13,496.934,0.0821,0.0308248,1.55457,0.173458,4.4882408,0.32274,0.106246,-344.381,-58.5082,-17.3954 
871715,27,744,120464.12,228982.28,22049.68,5607,5725,5,5.84306e+13,497.311,0.0749868,0.0327665,1.60086,0.14696,4.2248087,0.088937,0.0345746,247.536,88.5574,62.0567 
871404,27,433,308921.28,231704.44,159292.38,14378,5599,7,5.84683e+13,497.415,0.0870052,0.0342946,1.56716,0.214233,4.7998163,0.0908804,0.0518968,269.091,-100.675,351.31 
871597,27,626,198323.62,210269.2,199352.95,9231,6596,6,5.87989e+13,498.354,0.0935549,0.0273424,1.41036,0.240294,4.6534428,0.19563,0.0381699,511.487,200.713,66.9089 
871795,27,824,171283.34,192532.23,330807.66,7972,7422,5,5.88024e+13,498.368,0.0734208,0.0318953,1.50317,0.125488,3.8922964,0.101411,0.0411459,1130.8,405.781,-101.745 
871662,27,691,237264.86,323373.22,244918.22,11043,1332,2,5.88484e+13,498.501,0.0619029,0.0346912,1.51568,0.0920546,3.309822,0.217197,0.0411761,39.6533,-422.661,206.85 
871631,27,660,228287.5,103948.73,103260.44,10625,11545,10,5.88521e+13,498.499,0.0905102,0.0315439,1.4006,0.185427,4.4722719,0.130356,0.0565091,195.865,241.991,268.85 
872025,27,1054,283667.31,95875.305,39365.293,13203,11921,11,5.88641e+13,498.54,0.0939904,0.0267901,1.28457,0.274204,4.2596728,0.422545,0.110555,25.2726,-205.552,78.5468 
871746,27,775,24814.844,274135.94,90255.945,1155,3624,0,5.8947e+13,498.765,0.0758632,0.0326993,1.62011,0.14892,4.3384024,0.09702,0.0313596,-541.338,265.107,57.623 
871926,27,955,236054.31,37945.211,170106.28,10987,14617,14,5.89763e+13,498.851,0.0732715,0.0292336,1.39979,0.129519,3.6209226,0.131862,0.0395124,-89.7189,-390.892,-251.742 
871672,27,701,173905.69,272133.62,223230.75,8094,3717,1,5.90044e+13,498.942,0.0781385,0.0272952,1.47557,0.165759,4.0709355,0.130177,0.063759,1097.68,127.827,192.056 
871543,27,572,187933.72,326141.38,306215.81,8747,1203,2,5.90213e+13,498.98,0.0950908,0.0296433,1.59683,0.224603,5.3619541,0.236974,0.125117,418.913,92.5167,-202.019 
871540,27,569,239910.56,88755.477,195173.62,11166,12252,10,5.9196e+13,499.47,0.0713532,0.0329916,1.65864,0.157059,4.1833589,0.183349,0.0375723,66.839,194.149,-194.018 
871385,27,414,253471.77,261307.75,287663.56,11797,4221,6,5.92213e+13,499.541,0.0764985,0.0272864,1.61592,0.137542,4.3701293,0.279559,0.0712392,-51.9111,111.23,45.1915 
871811,27,840,275061.41,333077.56,101498.98,12802,880,3,5.92551e+13,499.647,0.0869672,0.0251517,1.35502,0.209248,4.166619,0.31593,0.0360776,-772.33,-438.073,-170.208 
871443,27,472,263041.28,319606.62,105324.92,12243,1507,2,5.9299e+13,499.751,0.0738641,0.0361009,1.64429,0.191143,4.2957211,0.0874319,0.0272684,-245.494,-110.316,-116.296 
871593,27,622,347189.56,40532.891,257130.34,16160,14497,15,5.93147e+13,499.798,0.0736973,0.029663,1.52241,0.135574,3.9686281,0.128871,0.0401337,221.104,-135.137,216.175 
871747,27,776,38682.453,329441.62,90611.141,1800,1049,0,5.93949e+13,500.025,0.0833536,0.0276139,1.45262,0.20784,4.2847627,0.628243,0.0828827,-286.607,-277.537,-433.949 
871682,27,711,12237.754,222911.56,248741.31,569,6008,4,5.94013e+13,500.035,0.0914543,0.0362318,1.65216,0.501336,5.3473235,0.403368,0.0264355,-61.5572,-192.635,-480.967 
871761,27,790,232836.8,2481.5242,46954.648,10837,16268,14,5.94454e+13,500.172,0.0827509,0.0282884,1.26808,0.14821,3.7143714,0.162436,0.0189649,411.975,-540.735,381.944 
871325,27,354,313241.72,224080.11,111751.58,14579,5954,7,5.9466e+13,500.236,0.0892194,0.0266252,1.41604,0.203432,4.4723785,0.343227,0.0358829,-21.1106,-280.543,-128.033 
871581,27,610,306867.75,11726.558,123784.48,14283,15838,15,5.95485e+13,500.453,0.0795773,0.0335899,1.44023,0.150402,4.0592962,0.0706646,0.0394652,-148.925,-83.4529,-2.10626 
871224,27,253,346762.06,205880.22,106348.5,16140,6801,7,5.96001e+13,500.603,0.0791016,0.0314209,1.65023,0.176324,4.624596,0.0723434,0.00425358,-276.055,86.5476,21.0418 
871461,27,490,140816.06,179213.66,113374.41,6554,8042,5,5.96421e+13,500.732,0.0877757,0.0331907,1.54184,0.185908,4.7955838,0.308602,0.0561065,226.629,130.6,220.621 
871418,27,447,194946.7,195726.64,340273.5,9073,7273,6,5.97266e+13,500.96,0.0759274,0.0405758,1.78202,0.15075,4.7968574,0.0810523,0.0402667,427.765,315.298,-103.546 
871678,27,707,145348.7,64944.777,212363.98,6765,13361,13,5.97487e+13,501.014,0.0682096,0.0324286,1.45385,0.118081,3.5162299,0.277198,0.0607912,401.963,-83.4255,173.336 
871167,27,196,177845.2,202768.72,272647.69,8277,6946,6,5.98145e+13,501.21,0.0872212,0.0388793,1.52822,0.24268,4.7277988,0.0818663,0.0473016,412.33,104.948,-500.554 
871457,27,486,209660.41,58624.516,328252.75,9758,13655,14,5.98503e+13,501.314,0.0771192,0.0311726,1.60704,0.174068,4.396632,0.167901,0.0545455,351.493,-495.027,-313.881 
871760,27,789,17206.736,209524.48,259423.7,800,6631,4,5.99573e+13,501.615,0.0784917,0.0297621,1.62581,0.15801,4.5298091,0.0662993,0.0354188,-389.496,201.925,-161.222 
871512,27,541,227098.77,79482.93,122583.44,10570,12684,14,5.99986e+13,501.717,0.0956265,0.025731,1.45617,0.213885,4.9442241,0.390094,0.0612777,431.286,104.722,94.3046 
871707,27,736,249371.08,268244.12,315509.22,11607,3898,2,6.00009e+13,501.737,0.0764773,0.0320221,1.62846,0.14959,4.4217998,0.1848,0.0216019,-84.0374,198.871,120.107 
871630,27,659,259600.72,57262.762,41071.094,12083,13718,14,6.00042e+13,501.724,0.0665943,0.0335993,1.66725,0.131033,3.9425324,0.0487617,0.00932426,463.986,-186.78,258.432 
871527,27,556,192294.27,196022.55,243664.56,8950,7260,6,6.00863e+13,501.966,0.0858218,0.0353759,1.59504,0.194034,4.8627285,0.0986153,0.0408166,241.305,460.174,-185.842 
871228,27,257,328306.16,234237.92,38134.383,15281,5481,7,6.01253e+13,502.077,0.081794,0.0277123,1.61204,0.174074,4.6848752,0.0707463,0.025438,-379.024,-534.841,-117.705 
871547,27,576,217124.95,8115.4365,322263.69,10106,16006,14,6.02563e+13,502.433,0.083686,0.0282533,1.58507,0.181835,4.7166407,0.173527,0.0305545,418.102,-283.013,-693.383 
871620,27,649,178209.0,26043.611,239804.8,8294,15171,14,6.03186e+13,502.615,0.0804349,0.0319349,1.65806,0.18949,4.7436206,0.145366,0.0384319,330.099,610.738,-463.124 
871716,27,745,153538.56,237736.42,125177.09,7146,5318,5,6.03656e+13,502.748,0.0808346,0.0279851,1.62411,0.198004,4.6707331,0.118699,0.10921,361.031,-36.2582,93.2442 
871699,27,728,128383.62,174788.83,241859.53,5975,8248,9,6.04088e+13,502.854,0.0711582,0.0326585,1.61907,0.144943,4.1000596,0.0555431,0.0421512,0.7968,259.337,66.2312 
871511,27,540,81092.844,155377.05,134295.91,3774,9151,8,6.04576e+13,502.989,0.0651909,0.0365371,1.67082,0.117617,3.8773666,0.0887491,0.0393306,-11.8168,562.957,-257.443 
871717,27,746,40949.137,193058.34,26857.852,1905,7398,4,6.05967e+13,503.389,0.0780113,0.028292,1.50832,0.165619,4.1915769,0.110703,0.028669,56.2974,140.043,-114.745 
871757,27,786,23711.195,145477.53,36995.723,1103,9612,8,6.07237e+13,503.726,0.0559697,0.0362207,1.7475,0.0806523,3.4867887,0.0385861,0.0330445,-207.364,227.139,312.745 
871202,27,231,267441.91,316628.28,37316.324,12448,1646,3,6.08461e+13,504.062,0.0860746,0.0262973,1.91937,0.204093,5.8936304,0.688273,0.0728273,-61.4627,-431.893,-17.756 
871789,27,818,75320.742,88158.641,267135.72,3505,12280,8,6.08664e+13,504.116,0.0894094,0.0285831,1.60182,0.269091,5.1097366,0.398624,0.131863,-68.5693,330.281,-52.3576 
871592,27,621,114982.43,350373.28,35747.535,5351,75,1,6.08669e+13,504.12,0.0753106,0.0309725,1.60705,0.139217,4.3180206,0.0695891,0.0366975,-452.634,-153.798,-34.9954 
871618,27,647,147564.02,47476.738,162707.36,6868,14174,13,6.09144e+13,504.255,0.0670246,0.0288291,1.51852,0.11273,3.6321045,0.17417,0.0267994,477.651,14.3917,-276.66 
871497,27,526,256086.95,323742.44,113503.55,11919,1315,2,6.09454e+13,504.356,0.0869819,0.0324784,1.475,0.189359,4.5790334,0.139989,0.0783981,465.74,-152.336,15.4228 
871281,27,310,347215.12,287162.03,85872.281,16161,3017,3,6.10131e+13,504.545,0.0804946,0.0283155,1.76118,0.170454,5.0615143,0.11168,0.0233751,351.456,-290.601,-242.223 
871786,27,815,302748.88,142815.41,120096.42,14091,9736,11,6.10184e+13,504.545,0.0710621,0.0306896,1.54309,0.145506,3.9153894,0.0693703,0.0482763,-402.084,250.572,-144.248 
871810,27,839,307015.75,63206.852,323145.88,14290,13442,15,6.10528e+13,504.635,0.0635021,0.0354426,1.73579,0.110341,3.936597,0.0280146,0.0445113,-85.1315,31.1442,-308.206 
871553,27,582,335731.56,9762.5371,37279.207,15626,15929,15,6.11191e+13,504.817,0.0879564,0.0296891,1.653,0.249797,5.194364,0.167066,0.0496547,-328.932,93.9396,238.234 
871867,27,896,325228.81,304090.19,296605.72,15137,2229,3,6.11455e+13,504.89,0.0733046,0.0306168,1.64527,0.151862,4.3094741,0.22181,0.0889378,161.145,-220.152,214.318 
871526,27,555,233964.39,53793.492,284645.84,10889,13880,14,6.11614e+13,504.951,0.074773,0.0315801,1.61507,0.178625,4.3151943,0.104455,0.0145355,106.92,-393.232,336.536 
871151,27,180,220268.69,180046.23,169370.09,10252,8003,6,6.11632e+13,504.934,0.0734966,0.0310274,1.72699,0.144525,4.5359036,0.198131,0.0445915,20.3756,489.676,-284.899 
871399,27,428,254728.92,271826.06,332595.28,11856,3731,2,6.12164e+13,505.104,0.0741094,0.0322247,1.62058,0.178654,4.2927433,0.307673,0.081867,179.008,-295.409,-764.691 
871587,27,616,168124.88,346516.09,55482.766,7825,255,1,6.12287e+13,505.133,0.0736222,0.0419309,1.66745,0.260074,4.388222,0.0488906,0.029404,197.874,-332.3,78.8557 
871644,27,673,19339.457,329924.09,65819.547,900,1027,0,6.12873e+13,505.288,0.0711093,0.0432815,1.57842,0.141792,4.013536,0.0456505,0.0268804,-16.0965,-285.445,421.468 
871265,27,294,308275.97,247104.23,198993.14,14348,4882,7,6.13127e+13,505.353,0.0759224,0.034853,1.58229,0.159675,4.296373,0.150543,0.0337165,7.72866,-613.122,105.286 
871396,27,425,94513.992,72129.547,340583.09,4399,13026,13,6.13408e+13,505.422,0.0726906,0.0359462,1.58837,0.142199,4.1300414,0.134809,0.0345499,-319.709,-44.2326,-477.705 
871584,27,613,342190.59,50565.102,131588.3,15927,14030,15,6.13412e+13,505.439,0.0768039,0.0289312,1.6764,0.169678,4.6053287,0.0859943,0.0468266,-323.867,305.312,-362.09 
871563,27,592,253378.17,284527.69,229385.03,11793,3140,2,6.13666e+13,505.497,0.0786656,0.0308967,1.66373,0.171391,4.6821841,0.137326,0.0740745,-449.694,-80.6545,-315.933 
871446,27,475,88398.172,339661.66,28592.113,4114,574,1,6.13974e+13,505.599,0.0786048,0.0286194,1.65677,0.175575,4.6594421,0.0993447,0.0502413,-104.269,-198.392,252.162 
871347,27,376,242399.66,183358.31,84977.898,11282,7849,6,6.14397e+13,505.704,0.0786734,0.0336318,1.63805,0.168491,4.6120769,0.108876,0.030228,459.444,28.4703,-141.375 
871550,27,579,202334.64,295664.84,296832.12,9417,2622,2,6.15452e+13,505.997,0.0891181,0.0272639,1.50773,0.228673,4.8114238,0.172861,0.0586082,897.443,-173.467,-121.404 
871781,27,810,23283.369,3758.7295,222765.36,1083,16209,12,6.15572e+13,506.012,0.0526207,0.0339171,1.82238,0.0783534,3.4342855,0.0561972,0.0517113,-153.436,254.681,275.952 
871648,27,677,234634.0,267274.53,194630.47,10921,3943,2,6.16141e+13,506.173,0.0580745,0.0338254,1.7503,0.0977894,3.6413789,0.0673751,0.0547975,-291.035,276.771,345.579 
871900,27,929,221801.05,105302.38,167022.39,10323,11482,10,6.16781e+13,506.361,0.0803607,0.0307948,1.66322,0.217474,4.7894682,0.0374524,0.0336811,378.027,-6.81866,92.9596 
871129,27,158,89520.633,71005.594,328237.0,4166,13079,13,6.16951e+13,506.403,0.0799389,0.0344296,1.6816,0.169144,4.8175246,0.0367015,0.0291771,108.326,15.8271,-66.7447 
871262,27,291,73893.992,148336.33,34184.473,3439,9479,8,6.18896e+13,506.942,0.0780372,0.032981,1.68746,0.186813,4.7241113,0.132885,0.0110657,-461.551,275.388,102.138 
871632,27,661,96476.078,178470.81,249382.92,4490,8076,5,6.19006e+13,506.976,0.0743901,0.0346545,1.62307,0.144384,4.3316849,0.220786,0.0175516,166.53,201.386,12.1374 
871858,27,887,86394.297,162069.58,112665.84,4021,8840,8,6.1941e+13,507.09,0.0690061,0.0313847,1.69249,0.196275,4.190904,0.0564517,0.029964,380.79,413.282,91.7824 
871790,27,819,208411.97,269838.66,159376.61,9700,3824,2,6.22843e+13,508.007,0.0791805,0.0314417,1.64394,0.175432,4.6798028,0.215655,0.118848,485.772,-233.272,56.7409 
871640,27,669,228437.33,315132.34,280881.53,10632,1716,2,6.238e+13,508.275,0.0872818,0.0283112,1.53478,0.248281,4.8183899,1.07604,0.0948,-13.5263,-120.09,19.0854 
871531,27,560,199812.91,13889.648,206397.95,9300,15737,14,6.24237e+13,508.378,0.0982305,0.0313824,1.58395,0.33416,5.5982093,0.224336,0.048396,215.059,-130.882,-1.70301 
871690,27,719,248784.91,320388.66,306560.72,11579,1471,2,6.24877e+13,508.554,0.0844703,0.0315834,1.60958,0.250896,4.8935257,0.242285,0.0374267,-223.513,28.4658,151.331 
871475,27,504,208631.64,135531.62,85144.938,9710,10075,10,6.25476e+13,508.718,0.0790907,0.0303062,1.62039,0.162935,4.614092,0.100711,0.0457032,-176.036,265.202,478.111 
871369,27,398,351087.62,275414.06,311791.44,16341,3564,3,6.29784e+13,509.905,0.0715418,0.0298268,1.70299,0.169564,4.396109,0.121612,0.0226868,-307.353,-388.877,-2.27835 
871524,27,553,64110.73,162023.11,234759.17,2984,8842,8,6.30338e+13,510.032,0.0834313,0.0303798,1.45034,0.185483,4.3677842,0.578559,0.0669593,-48.317,340.687,-354.73 
871541,27,570,297672.69,32979.004,26842.203,13855,14848,15,6.31109e+13,510.245,0.0883301,0.0259926,1.603,0.228304,5.1129866,0.180609,0.0414557,-238.359,-246.738,231.69 
871639,27,668,109184.8,242542.41,277989.91,5082,5094,5,6.31673e+13,510.401,0.0645406,0.0309435,1.72726,0.116077,4.0266588,0.0870013,0.0498119,481.296,42.8379,-224.202 
871596,27,625,175716.06,151030.62,144846.08,8178,9354,9,6.32701e+13,510.679,0.0819954,0.0281649,1.60365,0.193196,4.752112,0.0748192,0.0304695,160.666,340.296,-154.385 
871841,27,870,108205.2,238305.44,63067.926,5036,5291,5,6.32853e+13,510.718,0.0862238,0.0290871,1.44721,0.220383,4.5100528,0.178415,0.00418455,100.197,-24.836,198.634 
871586,27,615,43720.812,347644.03,327349.97,2035,202,0,6.33102e+13,510.784,0.0710534,0.0305886,1.71754,0.133903,4.4113795,0.210762,0.0426661,-464.483,-204.477,-127.998 
871130,27,159,261843.98,17087.383,2206.5259,12187,15588,14,6.33628e+13,510.934,0.0900823,0.029903,1.59352,0.18733,5.1902446,0.25095,0.0247319,295.47,40.5807,-130.413 
871506,27,535,268643.16,55081.926,350087.94,12504,13820,15,6.34045e+13,511.048,0.057837,0.0404346,1.78839,0.113287,3.7406855,0.0211466,0.0288076,-134.452,-323.883,-189.672 
871590,27,619,203162.59,249150.88,339861.44,9456,4787,6,6.34364e+13,511.133,0.080171,0.031138,1.63344,0.182077,4.7366872,0.085612,0.0191871,204.854,-318.348,332.962 
871753,27,782,31706.834,326674.75,316792.88,1475,1178,0,6.36213e+13,511.633,0.0826081,0.0319234,1.4976,0.206543,4.4790947,0.415844,0.0669409,-150.397,-198.311,173.043 
871571,27,600,318387.56,230339.5,26687.168,14819,5662,7,6.37004e+13,511.828,0.0933232,0.0275691,1.5962,0.287651,5.3958173,0.369496,0.152939,-470.801,-40.4182,335.209 
871256,27,285,304035.62,158547.52,100219.87,14151,9004,11,6.37399e+13,511.934,0.082652,0.0264345,1.69105,0.228188,5.0638085,0.0695439,0.0973288,-6.65967,72.6889,53.0536 
871822,27,851,95434.125,90050.727,39002.586,4442,12192,9,6.37435e+13,511.946,0.0759177,0.0304566,1.65937,0.245228,4.564131,0.0767629,0.0680891,-361.401,379.41,151.889 
871637,27,666,111354.16,349308.53,34543.145,5183,125,1,6.39045e+13,512.372,0.0780023,0.0322962,1.52548,0.169559,4.314781,0.341844,0.0616536,-132.676,-50.3398,161.366 
871668,27,697,221791.86,16562.98,299487.5,10323,15613,14,6.39435e+13,512.472,0.0619362,0.0319842,1.88146,0.12083,4.226507,0.0201061,0.0527862,-169.452,-114.155,308.835 
871447,27,476,68159.078,97454.281,308054.0,3172,11847,8,6.39456e+13,512.482,0.0673608,0.0355043,1.68314,0.129658,4.112109,0.0765981,0.0338101,-266.176,-178.11,-12.5455 
871285,27,314,252701.98,21914.406,20523.451,11762,15363,14,6.39515e+13,512.509,0.084237,0.0295565,1.53782,0.188671,4.6982903,0.252584,0.0420038,269.923,-281.509,-476.634 
871684,27,713,116881.34,206546.92,284755.91,5440,6770,5,6.39744e+13,512.555,0.0802781,0.0321024,1.65138,0.181558,4.8089741,0.472575,0.0578515,243.32,188.698,-359.41 
871498,27,527,7608.2876,54786.727,39010.188,354,13833,12,6.41011e+13,512.908,0.0888095,0.0246791,1.36742,0.200569,4.4079252,0.568856,0.018425,-336.118,-26.3628,-148.255 
